Timestamp,Time_s,X,Y,Z,Acceleration_Magnitude,Step,Minute,,,,
09:11.3,113.551,-0.72795004,3.8230503,9.4590006,10.2283096,0,2,,,,
09:11.4,113.6668,-0.74700004,3.1860001,9.71805,10.25422359,0,2,,,,
09:11.5,113.7776,0.54495001,3.7830002,10.386001,11.06693624,0,2,,,,
09:11.6,113.8879,0.20295002,3.6799502,7.9429502,8.756350842,0,2,,,,
09:11.7,113.9984,0.22695,3.8569503,8.52495,9.359612408,0,2,,,,
09:11.8,114.1096,0.082050003,4.6810503,9.1810503,10.30585507,0,2,,,,
09:11.9,114.2205,-0.57000005,4.6590004,9.1810503,10.31129814,0,2,,,,
09:12.1,114.3414,1.008,3.7900503,10.338,11.05688877,0,2,,,,
09:12.2,114.4516,0.68205005,2.4289501,7.3110003,7.734062079,0,2,,,,
09:12.3,114.5785,1.33095,4.9060502,8.80305,10.16535517,0,2,,,,
09:12.4,114.688,-1.33605,5.1859503,11.20995,12.42344916,0,2,,,,
09:12.5,114.7984,-1.11105,4.3810501,13.696051,14.42254641,1,2,,,,
09:12.6,114.9089,-0.73695004,4.42695,7.9360504,9.117120029,0,2,,,,
09:12.8,115.036,-0.20100001,3.0780001,6.1249504,6.857805992,0,2,,,,
09:12.9,115.1464,0.94800007,3.9049501,8.4700508,9.374918665,0,2,,,,
09:13.0,115.2567,0.88800007,3.5980501,9.5070009,10.20380198,0,2,,,,
09:13.1,115.372,1.06305,4.1130004,11.80605,12.54709784,1,2,,,,
09:13.2,115.4988,2.18595,3.4039502,8.2609501,9.198290652,0,2,,,,
09:13.3,115.6291,0.31305,3.0690002,8.2590008,8.816340326,0,2,,,,
09:13.5,115.7387,-0.37995002,4.4239502,8.5129499,9.601354768,0,2,,,,
09:13.6,115.8714,-2.24895,4.7790003,12.795001,13.84227837,1,2,,,,
09:13.7,115.9979,-2.3110502,2.21895,7.5600004,8.210864642,0,2,,,,
09:13.8,116.1328,1.25205,2.3959501,11.269951,11.58965063,0,2,,,,
09:14.0,116.2435,1.5010501,3.7870502,7.8730502,8.864525936,0,2,,,,
09:14.1,116.3536,1.8049501,3.5959501,9.0970507,9.947111813,0,2,,,,
09:14.2,116.4726,0.51195002,3.7710001,9.1570501,9.916355233,0,2,,,,
09:14.3,116.584,1.575,3.07605,10.323001,10.88609472,0,2,,,,
09:14.4,116.6949,0.051000003,2.5660501,7.4400005,7.870249142,0,2,,,,
09:14.5,116.819,0.73695004,3.9049501,8.0479507,8.975591408,0,2,,,,
09:14.7,116.9367,-1.87995,4.5349503,9.5929508,10.77611671,0,2,,,,
09:14.8,117.0484,-1.3290001,4.9969501,10.795051,11.9694978,0,2,,,,
09:14.9,117.1586,-1.7050501,3.5359502,7.3030505,8.291241539,0,2,,,,
09:15.0,117.2712,-0.40200001,1.4980501,9.1360502,9.266777831,0,2,,,,
09:15.1,117.3826,0.39000002,4.0320001,8.0950508,9.052014819,0,2,,,,
09:15.2,117.5095,0.61005002,3.8689501,8.5300503,9.386303534,0,2,,,,
09:15.4,117.637,-1.9710001,3.3750002,11.784,12.41523756,1,2,,,,
09:15.5,117.7553,3.1099501,4.5420003,9.4129505,10.9043658,0,2,,,,
09:15.6,117.8762,-0.48795003,2.6760001,7.9620004,8.41382922,0,2,,,,
09:15.7,117.9857,0.588,3.7510502,8.2399502,9.07264575,0,2,,,,
09:15.8,118.1009,-1.71,4.671,9.0400505,10.31818075,0,2,,,,
09:15.9,118.2111,-0.34200001,5.2510505,13.05105,14.0719722,1,2,,,,
09:16.0,118.3277,-0.92205006,2.8009501,9.2310009,9.69055599,0,2,,,,
09:16.2,118.4409,1.4290501,3.1860001,10.11495,10.70070065,0,2,,,,
09:16.3,118.5748,1.9030501,2.832,9.684,10.26750601,0,2,,,,
09:16.4,118.6913,1.7359501,2.7739501,9.1810503,9.746794679,0,2,,,,
09:16.5,118.8024,1.0390501,2.6160002,9.3799505,9.79318914,0,2,,,,
09:16.6,118.9127,1.1080501,3.0229502,9.6700506,10.1919518,0,2,,,,
09:16.7,119.0236,0.094050005,2.319,10.54605,10.79841549,0,2,,,,
09:16.9,119.1474,0.26505002,3.5260501,8.5009508,9.207032384,0,2,,,,
09:17.0,119.2589,-1.164,3.4830003,9.2220001,9.926302078,0,2,,,,
09:17.1,119.3815,-3.9280503,5.3200502,7.0450501,9.662569234,0,2,,,,
09:17.2,119.4972,-3.1440001,3.7830002,9.27705,10.5004516,0,2,,,,
09:17.3,119.6099,-0.63000005,4.6570501,7.4040003,8.769506037,0,2,,,,
09:17.4,119.7212,-2.289,4.2139502,7.3270502,8.756857994,0,2,,,,
09:17.5,119.8326,-2.6530502,4.8580503,8.38095,10.04388625,0,2,,,,
09:17.7,119.9447,-1.5130501,4.8360004,8.1940508,9.634245637,0,2,,,,
09:17.8,120.0559,0.26505002,5.5759501,9.8800507,11.34798982,0,3,,,,
09:17.9,120.167,0.27705002,2.9590502,10.575001,10.98468848,0,3,,,,
09:18.0,120.2779,1.6140001,3.2440503,6.0360003,7.040039651,0,3,,,,
09:18.1,120.3903,1.6380001,3.7630501,7.7580004,8.776682778,0,3,,,,
09:18.2,120.5258,-1.164,5.3350501,8.4870005,10.0919192,0,3,,,,
09:18.4,120.642,-1.8319501,5.4970503,12.582001,13.85208837,1,3,,,,
09:18.5,120.7502,-2.4670501,2.3650501,9.0880508,9.709400883,0,3,,,,
09:18.6,120.862,1.67295,3.3730502,9.6430502,10.35203586,0,3,,,,
09:18.7,120.9796,0.65295005,3.4810503,7.2940502,8.108466148,0,3,,,,
09:18.8,121.1078,0.051000003,3.6769502,8.5390501,9.297200675,0,3,,,,
09:19.0,121.2447,2.0730002,5.1070504,10.611,11.95711565,0,3,,,,
09:19.1,121.3563,1.3600501,2.7259502,9.7339506,10.19952622,0,3,,,,
09:19.2,121.4752,0.25605002,3.0739501,6.3409505,7.051410077,0,3,,,,
09:19.3,121.585,0.59805006,4.5490503,8.3520002,9.52929325,0,3,,,,
09:19.4,121.7052,-2.2080002,5.3749504,10.587001,12.07683513,0,3,,,,
09:19.5,121.833,-2.8590002,2.8530002,13.102051,13.71047894,1,3,,,,
09:19.7,121.9539,1.6830001,4.7740502,10.944,12.0579924,0,3,,,,
09:19.8,122.0647,-0.63195002,3.9720001,6.0169501,7.23739139,0,3,,,,
09:19.9,122.1759,-0.59805006,3.6460502,7.8019505,8.632599698,0,3,,,,
09:20.0,122.2875,-0.68205005,4.3450503,8.2729502,9.369437517,0,3,,,,
09:20.1,122.3989,-2.4760501,2.7139502,12.27105,12.8091771,1,3,,,,
09:20.2,122.5101,2.046,3.8209503,7.4610004,8.628574863,0,3,,,,
09:20.3,122.6208,0.14895001,4.7860503,6.6160502,8.167042539,0,3,,,,
09:20.5,122.7413,-0.85905004,6.4150505,9.1429501,11.20198091,0,3,,,,
09:20.6,122.8716,-1.7149501,6.1180501,9.0880508,11.08892503,0,3,,,,
09:20.7,123.0001,-1.794,2.7240002,7.2820501,7.979152007,0,3,,,,
09:20.8,123.1107,0.88305002,3.5500503,10.996051,11.58860527,0,3,,,,
09:20.9,123.2229,-0.20595001,3.3679502,7.5360003,8.256924638,0,3,,,,
09:21.0,123.3336,1.7520001,4.4890504,9.3559504,10.52401472,0,3,,,,
09:21.2,123.4516,2.1979501,5.7180004,7.8250504,9.937702299,0,3,,,,
09:21.3,123.5667,0.83295006,3.2010002,7.8970504,8.561752922,0,3,,,,
09:21.4,123.6967,3.4150503,4.4650502,10.326,11.75693488,0,3,,,,
09:21.5,123.8075,0.22695,3.8070002,9.4330502,10.17483135,0,3,,,,
09:21.6,123.9174,1.6830001,3.7729502,9.0210009,9.922000796,0,3,,,,
09:21.7,124.0289,0.60300004,2.5900502,9.7579508,10.11383077,0,3,,,,
09:21.9,124.1397,1.0870501,2.6760001,9.5020504,9.931345138,0,3,,,,
09:22.0,124.2515,-0.15795001,3.3420002,9.7270508,10.28637112,0,3,,,,
09:22.1,124.3715,1.3069501,3.6889501,12.28005,12.88860347,1,3,,,,
09:22.2,124.5013,0.36600003,3.8040001,6.6330004,7.655133382,0,3,,,,
09:22.3,124.6216,0.73200005,4.7449503,9.2509508,10.42259412,0,3,,,,
09:22.5,124.7552,-0.53400004,3.4780502,8.8170004,9.493233658,0,3,,,,
09:22.6,124.8662,0.60000002,2.9250002,8.6640005,9.1640892,0,3,,,,
09:22.7,124.9967,0.34395,3.8380501,7.4110503,8.352999265,0,3,,,,
09:22.8,125.1258,0.31995001,5.8810501,8.5420504,10.37572857,0,3,,,,
09:23.0,125.2446,-3.9160502,4.7740502,9.6960001,11.49519127,0,3,,,,
09:23.1,125.3567,-2.0040002,2.6830502,13.86795,14.26656274,1,3,,,,
09:23.2,125.489,2.2339501,3.2200501,11.410951,12.06520031,0,3,,,,
09:23.3,125.6077,0.40200001,2.7460501,7.2199502,7.734990372,0,3,,,,
09:23.5,125.7537,2.7580502,3.3130503,7.8280501,8.936526818,0,3,,,,
09:23.6,125.8655,2.4090002,5.2600503,6.7120504,8.861322232,0,3,,,,
09:23.7,125.982,1.4940001,3.1530001,11.250001,11.77862337,0,3,,,,
09:23.8,126.0985,3.4579501,3.8620503,5.8830004,7.841080609,0,3,,,,
09:23.9,126.2162,1.14195,3.6940501,8.3980503,9.245393706,0,3,,,,
09:24.0,126.3263,-0.44805002,5.1690001,9.7369509,11.0330197,0,3,,,,
09:24.2,126.4621,0.71505004,6.6330004,9.7530003,11.8164718,0,3,,,,
09:24.3,126.5746,-0.90495002,2.7529502,8.1389999,8.639501647,0,3,,,,
09:24.4,126.6838,1.5610501,2.5110002,9.4300508,9.882704969,0,3,,,,
09:24.5,126.797,1.7839501,3.0469501,8.5729504,9.271561974,0,3,,,,
09:24.6,126.9082,2.766,3.2220001,6.6259503,7.869895681,0,3,,,,
09:24.7,127.0196,2.9430001,4.638,7.2030005,9.058449635,0,3,,,,
09:24.9,127.145,2.3460002,3.1690502,10.85805,11.55178973,0,3,,,,
09:25.0,127.2725,1.48905,2.7529502,7.5690002,8.190590256,0,3,,,,
09:25.1,127.3898,1.6519501,4.0960503,8.9509506,9.981286682,0,3,,,,
09:25.2,127.5142,0.57195002,5.0059505,9.5950508,10.83751203,0,3,,,,
09:25.3,127.6252,1.11105,5.45895,11.35095,12.64431228,1,3,,,,
09:25.5,127.7367,-0.39000002,3.7729502,7.3560004,8.276351558,0,3,,,,
09:25.6,127.8468,1.43595,2.391,10.458,10.82352056,0,3,,,,
09:25.7,127.9809,1.899,3.8500502,8.4340506,9.463735894,0,3,,,,
09:25.9,128.147,1.5850501,4.3189502,7.1689506,8.51819038,0,3,,,,
09:26.0,128.2573,-1.3069501,3.3180001,12.807,13.29422778,1,3,,,,
09:26.1,128.3687,3.8550003,4.15905,8.5540504,10.26306496,0,3,,,,
09:26.3,128.5441,2.052,3.7369502,7.8060002,8.894331898,0,3,,,,
09:26.4,128.6552,0.036000002,4.9420505,7.5499501,9.023685813,0,3,,,,
09:26.5,128.7648,0.58395004,5.2699504,14.47605,15.41653004,1,3,,,,
09:26.7,128.9521,0.69405001,2.9899502,7.1689506,7.798420373,0,3,,,,
09:26.8,129.0641,1.40295,2.8249502,9.0900002,9.621679478,0,3,,,,
09:26.9,129.1749,1.7640001,2.9250002,9.5809507,10.1716242,0,3,,,,
09:27.0,129.3332,0.59295005,1.4929501,10.28295,10.40766787,0,3,,,,
09:27.2,129.4441,1.79295,1.332,10.26405,10.50426657,0,3,,,,
09:27.3,129.5554,0.24795002,2.6350501,10.73805,11.05941617,0,3,,,,
09:27.6,129.9057,0.14895001,3.5530503,9.3060007,9.962329124,0,3,,,,
09:27.7,130.0165,-0.36900002,5.7199502,11.701051,13.02952746,1,3,,,,
09:27.9,130.1631,0.37500003,4.3090501,7.6650004,8.801179973,0,3,,,,
09:28.0,130.2737,0.046050001,4.4560504,8.4889507,9.587533038,0,3,,,,
09:28.1,130.3827,-0.24600001,4.9660501,7.6219501,9.100345759,0,3,,,,
09:28.3,130.5782,0.66000003,4.848,8.2230005,9.568513012,0,3,,,,
09:28.4,130.704,-0.63405001,2.6070001,10.53705,10.87326499,0,3,,,,
09:28.5,130.8149,3.1009502,4.1440501,7.0900502,8.778260375,0,3,,,,
09:28.7,130.9923,0.010050001,5.2150502,8.6040001,10.06109673,0,3,,,,
09:28.8,131.1053,-1.3219501,5.9050503,11.05605,12.60370631,0,3,,,,
09:28.9,131.2177,0.24795002,5.7150002,12.814051,14.03291166,1,3,,,,
09:29.1,131.3347,0.46395001,4.5510001,7.4899502,8.776457458,0,3,,,,
09:29.2,131.4466,0.01695,2.6089501,7.4880004,7.929505528,0,3,,,,
09:29.3,131.5776,0.55995005,4.1130004,8.0149508,9.026059643,0,3,,,,
09:29.4,131.6904,1.4719501,4.6999502,9.2269506,10.45910065,0,3,,,,
09:29.5,131.8071,0.62400001,5.0899501,12.163051,13.19987794,1,3,,,,
09:29.6,131.9176,3.1180501,3.6319501,8.3140507,9.593577904,0,3,,,,
09:29.7,132.0297,1.1389501,2.76705,6.0940504,6.789051724,0,3,,,,
09:29.9,132.1393,1.3429501,4.6020002,8.4870005,9.747363659,0,3,,,,
09:30.0,132.2497,-1.125,5.7990003,9.7920008,11.43579071,0,3,,,,
09:30.1,132.3885,-1.401,3.9240003,13.53495,14.16176016,1,3,,,,
09:30.2,132.5073,1.38405,4.5900002,10.73805,11.75965195,0,3,,,,
09:30.3,132.627,0.060000002,3.8070002,6.7759504,7.772409816,0,3,,,,
09:30.5,132.7609,1.044,3.8950503,7.5499501,8.559386622,0,3,,,,
09:30.6,132.8724,2.3029501,5.4300003,8.0220003,9.956955922,0,3,,,,
09:30.7,133.0078,2.2339501,3.8590503,9.5980501,10.58325885,0,3,,,,
09:30.8,133.1254,2.1720002,3.4759502,6.5779505,7.750435307,0,3,,,,
09:31.0,133.2521,1.5319501,5.1210003,10.173,11.491799,0,3,,,,
09:31.1,133.3865,1.1029501,6.0319505,9.3250504,11.16053273,0,3,,,,
09:31.2,133.505,0.10995001,3.6270001,11.241,11.81216744,0,3,,,,
09:31.3,133.6239,0.82305002,5.4850502,8.9610004,10.53862966,0,3,,,,
09:31.5,133.7356,-0.61500001,3.3990002,5.6269503,6.602575032,0,3,,,,
09:31.6,133.8471,0.99600005,4.5150003,9.1740007,10.27324353,0,3,,,,
09:31.7,133.9799,1.779,6.1660504,8.8699503,10.94810654,0,3,,,,
09:31.9,134.1418,-1.7860501,2.9610002,9.6550503,10.2556079,0,3,,,,
09:32.0,134.2776,0.58605003,3.9649501,8.4030008,9.309925154,0,3,,,,
09:32.1,134.4099,-1.3909501,2.9869502,9.4999504,10.05513159,0,3,,,,
09:32.3,134.5601,-1.0339501,2.391,9.4210501,9.77456489,0,3,,,,
09:32.4,134.6712,-0.56295002,2.5849502,9.5670004,9.926045381,0,3,,,,
09:32.5,134.7813,0.031050002,2.5039501,9.2050505,9.539585154,0,3,,,,
09:32.6,134.892,0.28395,3.5239501,9.89505,10.50765751,0,3,,,,
09:32.7,135.0187,-0.49995002,4.4050503,8.5890007,9.665679034,0,3,,,,
09:32.9,135.1523,-2.052,4.506,7.8160505,9.25231784,0,3,,,,
09:33.0,135.2748,-0.024,4.2210002,9.4680004,10.36631324,0,3,,,,
09:33.1,135.4028,1.33605,3.5740502,9.8640003,10.57626429,0,3,,,,
09:33.2,135.5135,0.40905002,2.6809502,8.7790508,9.188392071,0,3,,,,
09:33.3,135.6245,0.55500001,4.5469503,7.0279503,8.388972968,0,3,,,,
09:33.5,135.7354,-1.1710501,5.0470505,8.8510504,10.25598217,0,3,,,,
09:33.6,135.8478,-2.2770002,5.5309501,10.218,11.8399182,0,3,,,,
09:33.7,135.966,-2.1940501,3.2080503,10.009951,10.73799616,0,3,,,,
09:33.8,136.0976,-0.89505005,3.3229501,9.9450006,10.52359962,0,3,,,,
09:33.9,136.208,-0.55305004,4.2589502,6.5920501,7.867632787,0,3,,,,
09:34.0,136.3256,0.048,4.5510001,8.9179506,10.01218002,0,3,,,,
09:34.2,136.4381,0.69105005,4.64505,8.5320005,9.739048835,0,3,,,,
09:34.3,136.5499,0.058050003,2.7460501,12.484051,12.78263237,1,3,,,,
09:34.4,136.6606,2.9929502,3.6940501,7.8330002,9.162949807,0,3,,,,
09:34.5,136.7746,0.36600003,3.2170501,6.7639503,7.49895933,0,3,,,,
09:34.6,136.9155,0.39405003,5.4760504,8.8510504,10.41554111,0,3,,,,
09:34.7,137.0273,-1.056,5.0640001,12.376051,13.41364497,1,3,,,,
09:34.9,137.1386,-0.085950002,3.6820502,12.550951,13.08018548,0,3,,,,
09:35.0,137.2505,0.71805006,4.2660003,9.7249508,10.64373161,0,3,,,,
09:35.1,137.3608,0.75600004,3.2749503,6.3529501,7.187267248,0,3,,,,
09:35.2,137.4719,1.9270501,3.6169503,8.4790506,9.417544831,0,3,,,,
09:35.3,137.5826,1.353,3.4540501,8.5009508,9.275086824,0,3,,,,
09:35.4,137.6949,0.87405002,2.9920502,14.16705,14.50591719,1,3,,,,
09:35.5,137.8183,2.8129501,4.0339503,7.2480001,8.758935366,0,3,,,,
09:35.6,137.9326,0.20295002,2.8600502,8.5680008,9.035027037,0,3,,,,
09:35.8,138.0434,0.94800007,4.6420503,8.2470007,9.511064907,0,3,,,,
09:35.9,138.1744,0.61995006,5.0899501,11.478001,12.57125439,0,3,,,,
09:36.0,138.2941,-0.105,3.21,13.413001,13.79216157,1,3,,,,
09:36.1,138.4057,2.6389501,4.0770001,9.8920507,11.0199208,0,3,,,,
09:36.2,138.5336,0.49305001,3.1980002,6.7050004,7.44495359,0,3,,,,
09:36.4,138.6475,1.4220001,3.9169502,7.8760505,8.910485656,0,3,,,,
09:36.5,138.7572,1.3380001,4.1490002,7.8930006,9.016867826,0,3,,,,
09:36.6,138.8702,0.01905,2.8890002,12.750001,13.07322495,1,3,,,,
09:36.7,138.9814,3.7260001,3.6169503,7.0450501,8.75203617,0,3,,,,
09:36.8,139.0913,0.60000002,2.9179502,7.8370504,8.384139334,0,3,,,,
09:36.9,139.2015,1.2690001,3.9450002,7.5310502,8.595935374,0,3,,,,
09:37.0,139.3141,0.04095,5.2200003,8.65695,10.10904859,0,3,,,,
09:37.1,139.4265,0.66000003,3.3990002,10.740001,11.28434419,0,3,,,,
09:37.3,139.5381,0.97395003,3.5329502,7.2199502,8.096789281,0,3,,,,
09:37.4,139.6559,1.7140501,2.3359501,9.4489508,9.883182779,0,3,,,,
09:37.5,139.7724,3.1939502,2.8150501,8.4960003,9.503044041,0,3,,,,
09:37.6,139.9035,2.4640501,0.86805004,10.40295,10.72596954,0,3,,,,
09:37.7,140.0168,1.82895,2.085,10.347,10.7122683,0,3,,,,
09:37.9,140.1449,1.3050001,2.01495,10.68,10.94648111,0,3,,,,
09:38.0,140.2574,1.0200001,2.4460502,8.5630503,8.96378225,0,3,,,,
09:38.1,140.3775,-0.081,2.7049501,9.3510008,9.734707597,0,3,,,,
09:38.2,140.4895,-1.40295,4.197,8.7310505,9.788478969,0,3,,,,
09:38.3,140.6102,0.26505002,3.7489502,11.250001,11.86117202,0,3,,,,
09:38.4,140.7212,-0.186,4.13205,7.7269502,8.764370633,0,3,,,,
09:38.6,140.8542,0.16995001,4.8720002,8.2350006,9.569770313,0,3,,,,
09:38.7,140.9651,0.55500001,4.7329502,7.9330502,9.25430322,0,3,,,,
09:38.8,141.0752,0.13395001,3.5170503,7.2840004,8.089761878,0,3,,,,
09:38.9,141.2137,2.6220002,4.0410004,12.000001,12.93076151,1,3,,,,
09:39.0,141.3259,2.5399501,2.8510501,8.5150499,9.331983068,0,3,,,,
09:39.2,141.4394,0.56505001,2.3500502,7.5280504,7.906551731,0,3,,,,
09:39.3,141.5496,1.06305,4.2060003,8.6280003,9.657272027,0,3,,,,
09:39.4,141.6611,-0.76800001,4.6540504,10.828951,11.81169712,0,3,,,,
09:39.5,141.773,1.6540501,4.5610504,15.466051,16.20918863,1,3,,,,
09:39.6,141.9066,1.9459502,3.5790002,11.05395,11.78073746,0,3,,,,
09:39.7,142.0249,-0.28005001,2.904,5.6749501,6.380964084,0,3,,,,
09:39.9,142.1416,1.6969501,4.0099502,8.2330503,9.313563093,0,3,,,,
09:40.0,142.2663,2.28705,4.6540504,7.6770005,9.264292715,0,3,,,,
09:40.1,142.3773,1.353,3.2749503,11.083051,11.63571777,0,3,,,,
09:40.2,142.4882,1.8910501,3.5620501,7.1359506,8.19671046,0,3,,,,
09:40.3,142.6005,0.072000004,4.3480501,7.6960502,8.839678295,0,3,,,,
09:40.4,142.7107,-0.50505,5.5740004,7.8090005,9.607551445,0,3,,,,
09:40.5,142.8288,-0.35895002,5.6479502,13.506001,14.64377853,1,3,,,,
09:40.7,142.9435,-0.92895007,3.6940501,8.4070501,9.229704533,0,3,,,,
09:40.8,143.0636,0.36600003,2.83395,8.6040001,9.066093224,0,3,,,,
09:40.9,143.1753,0.31800002,3.7990501,7.4350505,8.355470161,0,3,,,,
09:41.0,143.2848,0.98805004,3.6600001,8.3689508,9.187555774,0,3,,,,
09:41.1,143.3967,2.1450002,5.7130504,6.1729503,8.680166251,0,3,,,,
09:41.2,143.5087,1.3450501,3.7159503,9.4969501,10.28637485,0,3,,,,
09:41.3,143.6279,1.6950001,3.5190001,7.1790004,8.17278617,0,3,,,,
09:41.5,143.7614,1.2040501,4.0240502,8.9970007,9.929186183,0,3,,,,
09:41.6,143.888,0.156,5.66295,9.5929508,11.14082779,0,3,,,,
09:41.7,144.0006,2.02005,5.9260502,12.346951,13.84362207,1,3,,,,
09:41.8,144.1109,-0.72105002,3.2580001,8.4310503,9.067363837,0,3,,,,
09:41.9,144.2213,1.0530001,2.2740002,10.779,11.06646859,0,3,,,,
09:42.1,144.3729,3.0859501,3.4210501,7.6309505,8.913926034,0,3,,,,
09:42.2,144.4923,2.3629501,2.11095,8.8270502,9.378510453,0,3,,,,
09:42.3,144.605,0.39405003,2.4079502,12.27795,12.5180492,1,3,,,,
09:42.4,144.7166,2.2120502,2.01,9.5500507,10.00683439,0,3,,,,
09:42.5,144.8272,1.0000501,1.0860001,10.17,10.27659459,0,3,,,,
09:42.7,144.9642,1.9249501,2.7769501,9.8299503,10.39446043,0,3,,,,
09:42.8,145.1074,0.76800001,3.1909502,7.7970004,8.459621885,0,3,,,,
09:42.9,145.219,-2.7250502,3.8620503,9.5470505,10.65305141,0,3,,,,
09:43.1,145.3439,-1.1539501,4.3810501,10.965,11.86408133,0,3,,,,
09:43.2,145.4709,-1.0680001,4.1850004,8.2009506,9.268788664,0,3,,,,
09:43.3,145.5847,-1.7170501,4.4460001,7.5760503,8.95051485,0,3,,,,
09:43.4,145.7077,0.96900004,5.7559505,8.0239506,9.922384314,0,3,,,,
09:43.6,145.8384,0.192,4.46805,8.4649506,9.57369957,0,3,,,,
09:43.7,145.9483,1.863,5.7900004,7.2910504,9.494961273,0,3,,,,
09:43.8,146.0671,0.61005002,3.3589501,8.2450504,8.923876002,0,3,,,,
09:43.9,146.1779,1.863,4.08705,6.6829505,8.052116125,0,3,,,,
09:44.0,146.3137,0.14595,5.6410503,7.2720003,9.204604188,0,3,,,,
09:44.2,146.441,-1.8460501,6.4669504,11.557051,13.37141639,0,3,,,,
09:44.3,146.5534,-0.73305005,5.3560505,12.40005,13.52722733,1,3,,,,
09:44.4,146.6943,-0.29895002,3.9790502,9.8760004,10.65164755,0,3,,,,
09:44.5,146.8045,-0.26100001,3.2269502,6.0679502,6.877597562,0,3,,,,
09:44.6,146.9148,1.6710001,5.3110504,7.1359506,9.051037988,0,3,,,,
09:44.7,147.0332,0.96705008,4.9270501,8.8600502,10.18388423,0,3,,,,
09:44.9,147.145,-0.34200001,3.1500001,13.521001,13.88729393,1,3,,,,
09:45.0,147.2569,2.9089501,4.12995,6.6520505,8.352739284,0,3,,,,
09:45.1,147.3667,0.024,3.2509501,6.4990501,7.266835952,0,3,,,,
09:45.2,147.48,-0.23700002,5.3970003,8.1370506,9.767055529,0,3,,,,
09:45.3,147.5966,-2.8980002,5.4900002,10.86495,12.51341863,0,3,,,,
09:45.4,147.7189,-2.661,3.1050003,12.996,13.62416837,1,3,,,,
09:45.5,147.8302,1.1560501,5.2440004,10.198951,11.5262567,0,3,,,,
09:45.7,147.961,-0.32295001,3.9499502,5.1550503,6.502380094,0,3,,,,
09:45.8,148.072,0.44505003,4.1059504,7.6290002,8.675168141,0,3,,,,
09:45.9,148.1826,-0.41595003,5.1570001,7.8300004,9.384911865,0,3,,,,
09:46.0,148.2935,-1.7149501,4.1059504,12.699,13.45602035,1,3,,,,
09:46.1,148.4049,3.4630501,4.9230003,8.2519503,10.21387937,0,3,,,,
09:46.2,148.5149,-0.354,2.72895,6.0750003,6.669191311,0,3,,,,
09:46.3,148.6245,0.73200005,4.566,7.4730005,8.788055334,0,3,,,,
09:46.5,148.7347,-0.34695002,5.4570003,7.7629504,9.495400229,0,3,,,,
09:46.6,148.8568,2.2480502,5.5140004,12.723001,14.04751525,1,3,,,,
09:46.7,148.9832,0.96195006,3.2370002,9.0799503,9.687570163,0,3,,,,
09:46.8,149.1116,1.281,1.9699501,8.3140507,8.639739778,0,3,,,,
09:46.9,149.2297,3.5029502,3.5929501,7.9480505,9.399545589,0,3,,,,
09:47.1,149.3415,2.6749501,2.7600002,8.7139502,9.52396384,0,3,,,,
09:47.2,149.4725,3.9870002,2.9560502,14.79495,15.60528593,1,3,,,,
09:47.3,149.5929,2.3680501,2.6380501,9.4999504,10.13982383,0,3,,,,
09:47.4,149.7044,1.7839501,2.049,9.1360502,9.531437049,0,3,,,,
09:47.5,149.815,1.9249501,2.9400001,9.8329506,10.44202811,0,3,,,,
09:47.7,149.944,2.3989501,3.8070002,9.5710506,10.57606835,0,3,,,,
09:47.8,150.0621,-0.95100003,3.7920003,7.3129501,8.29234023,0,3,,,,
09:47.9,150.1795,-1.38195,2.322,10.597051,10.93613093,0,3,,,,
09:48.0,150.2905,1.5780001,5.6719503,7.3579502,9.423403614,0,3,,,,
09:48.1,150.4157,-1.4460001,5.4540005,9.0370502,10.65388727,0,3,,,,
09:48.2,150.5278,-0.26805001,5.6460004,8.8980007,10.54151734,0,3,,,,
09:48.4,150.6383,0.40200001,5.2630501,8.934,10.37678449,0,3,,,,
09:48.5,150.7485,2.7970502,5.4540005,8.3449507,10.3541206,0,3,,,,
09:48.6,150.8595,1.53495,3.00705,8.6970005,9.32932146,0,3,,,,
09:48.7,150.9743,1.9849501,3.4590001,6.8479505,7.924590503,0,3,,,,
09:48.8,151.0849,0.156,4.7550001,8.5030508,9.743522713,0,3,,,,
09:48.9,151.1967,-0.95100003,5.5140004,9.0589504,10.64768443,0,3,,,,
09:49.0,151.3067,0.55500001,6.1009502,9.95895,11.69231814,0,3,,,,
09:49.1,151.4217,0.39705002,3.1620002,9.0349503,9.58051256,0,3,,,,
09:49.3,151.5617,0.86895007,2.7690001,8.3280001,8.819184851,0,3,,,,
09:49.4,151.6722,1.7740501,4.3380003,8.1059999,9.363371975,0,3,,,,
09:49.5,151.783,2.5020001,4.5300002,7.8019505,9.362229324,0,3,,,,
09:49.6,151.8949,3.1729503,5.0160003,8.1019506,10.04337972,0,3,,,,
09:49.7,152.0059,1.3810501,3.7750502,8.6350508,9.524831007,0,3,,,,
09:49.8,152.1165,1.9560001,3.3180001,7.2270002,8.189297463,0,3,,,,
09:49.9,152.2293,-0.15495001,3.9910502,8.4720001,9.36628405,0,3,,,,
09:50.1,152.3548,-0.88605005,5.9760003,8.4000006,10.34686785,0,3,,,,
09:50.2,152.4739,0.22200002,5.66295,14.457001,15.52814106,1,3,,,,
09:50.3,152.5849,0.48105001,4.7530503,8.4240007,9.684352537,0,3,,,,
09:50.4,152.6941,0.65295005,2.5129502,7.4299502,7.870541433,0,3,,,,
